ticket_id,created_at,priority,category,assignment_group,region,channel,service,resolution_minutes,sla_target_minutes,sla_breached,reopened,csat_score,in_change_window
INC25032318537,2025-03-23T00:58,P2,Hardware,Networks,UK,Email,SAP,1017,960,1,0,3.3,0
INC25041418538,2025-04-14T03:58,P3,Access,SecurityOps,UK,Portal,Salesforce,5243,2880,1,0,4.2,0
INC25052618539,2025-05-26T09:24,P4,Account,SecurityOps,UK,Portal,M365,5714,5760,0,0,4.1,0
INC25020718540,2025-02-07T20:44,P4,Network,SecurityOps,APAC,Portal,VPN,6737,5760,1,0,3.9,0
INC25011518541,2025-01-15T06:21,P2,Network,Apps,EU,Chat,VPN,447,960,0,1,2.8,0
INC25011818542,2025-01-18T11:09,P3,Access,Apps,UK,Chat,SAP,1465,2880,0,0,4.3,0
INC25012018543,2025-01-20T07:32,P3,Network,ServiceDesk-B,UK,Phone,Laptop,4430,2880,1,0,3.9,0
INC25021018544,2025-02-10T20:43,P3,Account,Apps,UK,Email,Laptop,2711,2880,0,0,4.0,0
INC25051218545,2025-05-12T01:57,P2,Hardware,Networks,UK,Portal,Printing,614,960,0,0,4.1,0
INC25040118546,2025-04-01T14:28,P2,Access,Networks,UK,Phone,IAM,515,960,0,0,4.6,0
INC25020618547,2025-02-06T19:05,P2,Hardware,ServiceDesk-A,US,Phone,VPN,669,960,0,0,4.0,0
INC25060518548,2025-06-05T17:51,P4,Software,ServiceDesk-B,UK,Phone,Intranet,9854,5760,1,0,2.2,0
INC25050418549,2025-05-04T20:11,P3,Access,ServiceDesk-B,EU,Chat,SAP,1703,2880,0,0,5.0,0
INC25041818550,2025-04-18T06:09,P2,Account,SecurityOps,UK,Portal,Printing,1210,960,1,0,1.8,0
INC25030218551,2025-03-02T08:13,P3,Account,ServiceDesk-B,UK,Portal,IAM,2479,2880,0,0,3.8,0
INC25013018552,2025-01-30T13:04,P3,Hardware,ServiceDesk-A,APAC,Monitoring,Printing,2255,2880,0,0,2.7,0
INC25021418553,2025-02-14T21:24,P2,Software,FieldSupport,UK,Chat,IAM,568,960,0,0,5.0,0
INC25041418554,2025-04-14T08:02,P4,Network,ServiceDesk-A,UK,Phone,M365,6984,5760,1,0,3.5,0
INC25062318555,2025-06-23T04:14,P3,Access,Apps,UK,Portal,Salesforce,2460,2880,0,0,3.9,0
INC25050418556,2025-05-04T23:13,P3,Account,FieldSupport,UK,Chat,SAP,2601,2880,0,0,5.0,0
INC25062518557,2025-06-25T20:04,P4,Security,FieldSupport,UK,Portal,Laptop,11772,5760,1,0,4.0,1
INC25041518558,2025-04-15T09:22,P4,Other,SecurityOps,US,Email,M365,6755,5760,1,0,3.5,0
INC25020518559,2025-02-05T15:44,P2,Hardware,ServiceDesk-B,US,Portal,Intranet,559,960,0,0,3.5,0
INC25040218560,2025-04-02T11:52,P4,Network,Apps,APAC,Phone,IAM,7789,5760,1,0,2.5,0
INC25020818561,2025-02-08T05:09,P2,Security,FieldSupport,UK,Chat,Printing,945,960,0,0,4.4,0
INC25022218562,2025-02-22T02:18,P3,Security,ServiceDesk-A,UK,Portal,SAP,5102,2880,1,0,3.8,0
INC25031818563,2025-03-18T04:36,P2,Other,FieldSupport,UK,Monitoring,IAM,527,960,0,0,4.7,0
INC25061518564,2025-06-15T12:07,P3,Access,ServiceDesk-B,UK,Portal,SIEM,2789,2880,0,0,4.7,0
INC25041418565,2025-04-14T14:03,P3,Email,ServiceDesk-A,EU,Monitoring,M365,1296,2880,0,0,4.4,0
INC25051318566,2025-05-13T17:36,P3,Access,Apps,UK,Portal,M365,2155,2880,0,0,3.7,0
INC25062618567,2025-06-26T21:22,P3,Hardware,ServiceDesk-A,US,Portal,Printing,3215,2880,1,0,3.2,1
INC25043018568,2025-04-30T16:04,P4,Hardware,ServiceDesk-A,US,Portal,SIEM,2915,5760,0,0,2.7,0
INC25050118569,2025-05-01T21:30,P4,Software,ServiceDesk-A,EU,Chat,M365,6548,5760,1,0,4.3,1
INC25051618570,2025-05-16T08:55,P3,Account,ServiceDesk-A,UK,Email,Intranet,2731,2880,0,0,4.1,0
INC25040618571,2025-04-06T06:56,P4,Access,Apps,UK,Monitoring,WiFi,5202,5760,0,0,3.2,0
INC25021118572,2025-02-11T22:25,P4,Software,Apps,UK,Phone,Laptop,4003,5760,0,0,4.2,0
INC25051018573,2025-05-10T14:16,P3,Access,FieldSupport,UK,Portal,M365,2624,2880,0,0,5.0,0
INC25012518574,2025-01-25T00:16,P3,Email,ServiceDesk-B,EU,Portal,Printing,1547,2880,0,0,4.7,0
INC25030118575,2025-03-01T05:15,P4,Access,ServiceDesk-A,EU,Portal,SIEM,6464,5760,1,0,4.6,0
INC25022818576,2025-02-28T16:50,P3,Software,Apps,UK,Phone,Intranet,3503,2880,1,0,4.1,0
INC25062118577,2025-06-21T02:10,P4,Email,SecurityOps,UK,Chat,VPN,5383,5760,0,0,4.5,0
INC25041018578,2025-04-10T00:49,P2,Software,MajorIncident,UK,Email,M365,533,960,0,0,3.7,0
INC25020218579,2025-02-02T15:30,P2,Access,FieldSupport,UK,Email,M365,999,960,1,0,3.9,0
INC25061318580,2025-06-13T19:47,P3,Software,SecurityOps,UK,Chat,Salesforce,2164,2880,0,0,4.1,0
INC25043018581,2025-04-30T19:27,P3,Account,MajorIncident,UK,Phone,WiFi,1314,2880,0,1,3.7,0
INC25061318582,2025-06-13T08:54,P4,Email,FieldSupport,EU,Phone,IAM,9916,5760,1,0,3.5,0
INC25052718583,2025-05-27T21:25,P2,Email,SecurityOps,UK,Chat,SIEM,329,960,0,0,4.8,0
INC25020218584,2025-02-02T01:31,P1,Network,ServiceDesk-B,UK,Portal,Salesforce,274,240,1,0,2.7,0
INC25031918585,2025-03-19T21:12,P3,Hardware,ServiceDesk-B,APAC,Portal,M365,4332,2880,1,0,3.2,1
INC25042918586,2025-04-29T09:40,P4,Network,EUCP,APAC,Portal,Salesforce,7347,5760,1,1,3.2,0
INC25030118587,2025-03-01T06:04,P3,Network,ServiceDesk-A,US,Phone,Printing,2020,2880,0,0,3.9,0
INC25010718588,2025-01-07T02:02,P3,Account,EUCP,UK,Email,Intranet,3202,2880,1,0,2.9,0
INC25031318589,2025-03-13T13:33,P3,Access,ServiceDesk-A,UK,Portal,Printing,4635,2880,1,0,2.8,0
INC25020118590,2025-02-01T00:36,P2,Access,ServiceDesk-A,UK,Phone,Salesforce,598,960,0,0,4.1,0
INC25051518591,2025-05-15T04:19,P3,Software,SecurityOps,US,Monitoring,WiFi,2529,2880,0,0,3.4,0
INC25061618592,2025-06-16T18:06,P4,Software,ServiceDesk-A,UK,Portal,Printing,5481,5760,0,0,2.9,0
INC25041718593,2025-04-17T23:05,P2,Software,FieldSupport,UK,Portal,WiFi,999,960,1,0,3.5,1
INC25012918594,2025-01-29T05:26,P3,Email,ServiceDesk-B,UK,Phone,IAM,2359,2880,0,0,4.4,0
INC25031418595,2025-03-14T05:29,P3,Access,ServiceDesk-A,UK,Monitoring,SAP,1588,2880,0,0,3.7,0
INC25040218596,2025-04-02T11:21,P4,Network,SecurityOps,EU,Email,IAM,10853,5760,1,0,4.3,0
INC25062018597,2025-06-20T17:25,P4,Security,EUCP,UK,Portal,IAM,7830,5760,1,1,3.5,0
INC25040118598,2025-04-01T02:15,P2,Software,Networks,UK,Monitoring,VPN,746,960,0,0,4.1,0
INC25052218599,2025-05-22T19:18,P4,Software,SecurityOps,UK,Chat,Laptop,4761,5760,0,0,3.8,0
INC25040818600,2025-04-08T09:33,P3,Security,SecurityOps,EU,Portal,VPN,3764,2880,1,0,3.9,0
INC25052818601,2025-05-28T09:24,P4,Security,SecurityOps,EU,Portal,VPN,9425,5760,1,0,3.7,0
INC25051418602,2025-05-14T06:25,P3,Access,ServiceDesk-A,UK,Chat,Printing,3094,2880,1,1,2.0,0
INC25052918603,2025-05-29T16:43,P3,Network,EUCP,UK,Phone,Intranet,1844,2880,0,0,4.9,0
INC25040818604,2025-04-08T17:05,P3,Access,Networks,UK,Phone,SIEM,3124,2880,1,0,2.8,0
INC25041318605,2025-04-13T09:39,P4,Software,EUCP,UK,Chat,SIEM,6027,5760,1,0,4.0,0
INC25030918606,2025-03-09T20:30,P2,Security,EUCP,UK,Email,SAP,768,960,0,0,4.9,0
INC25051718607,2025-05-17T12:46,P2,Hardware,Apps,US,Email,SAP,647,960,0,0,5.0,0
INC25062418608,2025-06-24T17:27,P3,Software,ServiceDesk-B,UK,Chat,Intranet,2044,2880,0,0,4.1,0
INC25012918609,2025-01-29T10:42,P2,Account,SecurityOps,US,Email,SAP,747,960,0,0,3.8,0
INC25042518610,2025-04-25T05:21,P4,Network,MajorIncident,US,Chat,M365,8967,5760,1,1,2.6,0
INC25060118611,2025-06-01T21:39,P2,Software,Apps,APAC,Phone,SAP,588,960,0,0,4.4,0
INC25040418612,2025-04-04T18:46,P2,Email,Apps,EU,Phone,Laptop,607,960,0,0,4.9,0
INC25062418613,2025-06-24T00:50,P3,Software,FieldSupport,APAC,Email,Intranet,1983,2880,0,0,5.0,0
INC25010418614,2025-01-04T09:08,P3,Network,FieldSupport,UK,Portal,SIEM,3439,2880,1,0,4.5,0
INC25040418615,2025-04-04T08:49,P4,Software,ServiceDesk-A,US,Phone,IAM,8617,5760,1,0,5.0,0
INC25041318616,2025-04-13T06:48,P3,Hardware,SecurityOps,US,Portal,Laptop,4749,2880,1,0,4.5,0
INC25011418617,2025-01-14T13:00,P4,Software,Apps,UK,Email,SIEM,7446,5760,1,1,2.7,0
INC25050318618,2025-05-03T01:37,P1,Software,EUCP,UK,Portal,SAP,233,240,0,0,4.0,0
INC25051218619,2025-05-12T14:11,P2,Software,ServiceDesk-A,EU,Phone,Printing,598,960,0,0,4.3,0
INC25041518620,2025-04-15T23:49,P3,Network,ServiceDesk-A,EU,Portal,IAM,2265,2880,0,0,3.8,0
INC25060218621,2025-06-02T06:02,P3,Network,Networks,APAC,Chat,SAP,3779,2880,1,0,4.0,0
INC25010818622,2025-01-08T13:54,P3,Other,FieldSupport,UK,Chat,IAM,4067,2880,1,0,3.4,0
INC25060718623,2025-06-07T18:06,P4,Hardware,Apps,EU,Chat,IAM,7298,5760,1,0,3.4,0
INC25061318624,2025-06-13T04:53,P4,Access,FieldSupport,UK,Portal,SAP,4538,5760,0,0,5.0,0
INC25050818625,2025-05-08T21:18,P3,Email,FieldSupport,US,Email,SIEM,2360,2880,0,0,5.0,1
INC25041818626,2025-04-18T03:36,P4,Access,FieldSupport,UK,Portal,SIEM,5727,5760,0,1,4.2,0
INC25030818627,2025-03-08T07:17,P3,Hardware,ServiceDesk-B,UK,Phone,Intranet,3462,2880,1,0,3.4,0
INC25042218628,2025-04-22T00:19,P3,Network,FieldSupport,EU,Portal,M365,3549,2880,1,0,2.9,0
INC25020418629,2025-02-04T18:33,P4,Other,FieldSupport,US,Portal,VPN,4103,5760,0,0,5.0,0
INC25031918630,2025-03-19T13:44,P4,Software,Networks,UK,Chat,Laptop,4622,5760,0,0,4.2,0
INC25020218631,2025-02-02T10:36,P3,Network,Networks,UK,Phone,Salesforce,2625,2880,0,0,4.7,0
INC25041418632,2025-04-14T17:45,P2,Other,SecurityOps,UK,Portal,VPN,965,960,1,1,4.1,0
INC25021818633,2025-02-18T15:55,P3,Network,FieldSupport,US,Email,Salesforce,3082,2880,1,0,2.0,0
INC25062918634,2025-06-29T18:27,P4,Account,SecurityOps,UK,Portal,Laptop,8434,5760,1,0,5.0,0
INC25042618635,2025-04-26T08:35,P4,Software,ServiceDesk-A,UK,Phone,Intranet,4126,5760,0,0,4.6,0
INC25062818636,2025-06-28T11:39,P3,Email,FieldSupport,APAC,Chat,Laptop,3504,2880,1,0,4.1,0
INC25052718637,2025-05-27T00:46,P3,Hardware,Networks,UK,Portal,SIEM,4225,2880,1,0,4.0,0
INC25052818638,2025-05-28T18:54,P4,Hardware,Apps,UK,Portal,M365,10296,5760,1,0,2.7,0
INC25012818639,2025-01-28T19:27,P4,Access,FieldSupport,EU,Portal,VPN,7798,5760,1,1,1.5,0
INC25012618640,2025-01-26T04:10,P4,Account,Networks,EU,Portal,M365,3599,5760,0,0,3.5,0
INC25041918641,2025-04-19T08:13,P4,Network,Networks,UK,Portal,Salesforce,3494,5760,0,0,3.4,0
INC25060118642,2025-06-01T12:27,P3,Security,Apps,UK,Email,IAM,3036,2880,1,1,2.8,0
INC25040718643,2025-04-07T16:31,P4,Account,EUCP,UK,Phone,Intranet,4994,5760,0,0,4.0,0
INC25041818644,2025-04-18T11:22,P3,Software,ServiceDesk-B,EU,Portal,M365,2480,2880,0,0,5.0,0
INC25051718645,2025-05-17T02:20,P3,Network,FieldSupport,UK,Email,Intranet,4013,2880,1,0,4.6,0
INC25032618646,2025-03-26T00:18,P3,Security,Networks,EU,Chat,Intranet,3034,2880,1,0,2.8,0
INC25020318647,2025-02-03T10:44,P3,Network,MajorIncident,UK,Portal,IAM,3225,2880,1,0,4.3,0
INC25031318648,2025-03-13T03:39,P2,Other,EUCP,EU,Phone,Laptop,682,960,0,0,3.7,0
INC25050418649,2025-05-04T05:18,P4,Security,ServiceDesk-A,EU,Chat,WiFi,7639,5760,1,0,3.8,0
INC25012018650,2025-01-20T01:51,P2,Access,SecurityOps,UK,Phone,WiFi,1036,960,1,0,3.3,0
INC25030618651,2025-03-06T11:36,P2,Email,ServiceDesk-A,UK,Phone,VPN,487,960,0,0,3.5,0
INC25061718652,2025-06-17T19:46,P3,Network,ServiceDesk-A,EU,Email,Printing,5822,2880,1,0,2.6,0
INC25042918653,2025-04-29T15:49,P3,Software,ServiceDesk-A,US,Portal,Intranet,2130,2880,0,0,3.6,0
INC25052418654,2025-05-24T03:35,P3,Access,Apps,APAC,Portal,IAM,2969,2880,1,0,3.0,0
INC25060618655,2025-06-06T17:01,P2,Account,Networks,UK,Chat,WiFi,608,960,0,0,5.0,0
INC25031018656,2025-03-10T11:09,P3,Email,FieldSupport,APAC,Phone,M365,3474,2880,1,0,4.8,0
INC25022518657,2025-02-25T10:04,P3,Email,SecurityOps,APAC,Email,IAM,2773,2880,0,0,5.0,0
INC25031318658,2025-03-13T06:20,P4,Account,ServiceDesk-A,UK,Phone,M365,4325,5760,0,0,4.5,0
INC25042818659,2025-04-28T20:58,P3,Account,ServiceDesk-B,APAC,Chat,VPN,4435,2880,1,0,3.1,0
INC25050818660,2025-05-08T09:28,P3,Security,ServiceDesk-A,UK,Email,SAP,4581,2880,1,0,2.9,0
INC25041418661,2025-04-14T07:14,P3,Hardware,ServiceDesk-B,UK,Portal,IAM,2036,2880,0,0,4.9,0
INC25030918662,2025-03-09T19:52,P2,Network,ServiceDesk-B,US,Email,VPN,1384,960,1,0,3.3,0
INC25011718663,2025-01-17T00:50,P3,Security,FieldSupport,APAC,Phone,Laptop,4424,2880,1,0,3.3,0
INC25032918664,2025-03-29T13:09,P3,Software,ServiceDesk-B,UK,Monitoring,M365,1449,2880,0,0,5.0,0
INC25031418665,2025-03-14T02:50,P3,Software,ServiceDesk-A,US,Portal,WiFi,2143,2880,0,0,4.2,0
INC25062318666,2025-06-23T02:17,P2,Software,MajorIncident,UK,Chat,SIEM,876,960,0,0,5.0,0
INC25052718667,2025-05-27T00:40,P3,Hardware,SecurityOps,UK,Phone,WiFi,2197,2880,0,0,4.8,0
INC25032818668,2025-03-28T07:39,P3,Other,Apps,EU,Email,M365,2286,2880,0,0,4.0,0
INC25041318669,2025-04-13T04:57,P3,Email,Apps,EU,Phone,IAM,2669,2880,0,0,4.0,0
INC25041218670,2025-04-12T15:31,P3,Account,Apps,APAC,Chat,VPN,2026,2880,0,0,4.5,0
INC25021218671,2025-02-12T17:45,P2,Access,ServiceDesk-A,UK,Monitoring,Salesforce,580,960,0,0,4.1,0
INC25062718672,2025-06-27T20:57,P2,Access,EUCP,UK,Portal,VPN,957,960,0,0,4.2,0
INC25020318673,2025-02-03T03:48,P4,Email,FieldSupport,US,Portal,Laptop,3908,5760,0,0,2.7,0
INC25053018674,2025-05-30T15:23,P3,Account,Apps,UK,Portal,Printing,5298,2880,1,0,4.0,0
INC25050218675,2025-05-02T18:49,P1,Email,FieldSupport,UK,Email,SIEM,238,240,0,0,4.7,0
INC25031218676,2025-03-12T01:03,P3,Other,FieldSupport,EU,Portal,M365,3998,2880,1,0,3.2,0
INC25052318677,2025-05-23T22:58,P3,Software,FieldSupport,EU,Portal,WiFi,2870,2880,0,0,4.4,0
INC25040618678,2025-04-06T06:12,P4,Hardware,SecurityOps,EU,Portal,VPN,5082,5760,0,0,4.9,0
INC25040718679,2025-04-07T13:34,P1,Other,Apps,US,Email,SAP,146,240,0,0,4.5,0
INC25031618680,2025-03-16T23:48,P3,Access,ServiceDesk-A,UK,Portal,M365,2899,2880,1,0,3.2,0
INC25062118681,2025-06-21T20:22,P4,Security,Apps,US,Portal,VPN,9471,5760,1,0,3.7,0
INC25011418682,2025-01-14T10:37,P4,Other,Networks,US,Portal,VPN,7602,5760,1,0,3.6,0
INC25013118683,2025-01-31T16:04,P4,Other,MajorIncident,UK,Phone,SAP,5244,5760,0,0,5.0,0
INC25062618684,2025-06-26T11:40,P4,Account,ServiceDesk-B,APAC,Email,Intranet,5412,5760,0,0,3.5,0
INC25060918685,2025-06-09T16:30,P2,Access,Apps,UK,Email,Intranet,823,960,0,0,4.5,0
INC25013118686,2025-01-31T05:39,P4,Account,SecurityOps,UK,Chat,M365,5914,5760,1,0,3.2,0
INC25010318687,2025-01-03T03:51,P3,Other,FieldSupport,EU,Portal,SIEM,3310,2880,1,0,4.6,0
INC25052418688,2025-05-24T12:17,P3,Access,Apps,UK,Email,WiFi,4356,2880,1,0,2.1,0
INC25010318689,2025-01-03T02:13,P3,Email,ServiceDesk-B,UK,Phone,Printing,3214,2880,1,0,3.2,0
INC25022018690,2025-02-20T20:18,P4,Hardware,FieldSupport,EU,Phone,WiFi,5463,5760,0,0,3.7,1
INC25032318691,2025-03-23T06:49,P3,Access,ServiceDesk-A,UK,Chat,Laptop,1401,2880,0,0,4.4,0
INC25042818692,2025-04-28T03:11,P3,Hardware,ServiceDesk-B,UK,Chat,WiFi,3691,2880,1,0,4.6,0
INC25061618693,2025-06-16T04:54,P2,Other,Apps,UK,Portal,M365,485,960,0,0,4.7,0
INC25010618694,2025-01-06T03:05,P4,Network,ServiceDesk-B,EU,Email,SIEM,7084,5760,1,0,3.1,0
INC25060218695,2025-06-02T22:19,P3,Software,ServiceDesk-A,UK,Chat,Intranet,2460,2880,0,0,5.0,0
INC25041618696,2025-04-16T20:05,P4,Software,Apps,US,Email,Printing,5872,5760,1,0,3.8,1
INC25040618697,2025-04-06T11:08,P4,Email,ServiceDesk-B,US,Chat,Intranet,3638,5760,0,0,4.5,0
INC25021818698,2025-02-18T01:49,P2,Account,Networks,UK,Phone,M365,682,960,0,0,5.0,0
INC25053018699,2025-05-30T09:57,P1,Security,ServiceDesk-B,UK,Email,Salesforce,296,240,1,0,2.8,0
INC25010618700,2025-01-06T07:03,P3,Software,FieldSupport,UK,Email,Laptop,4430,2880,1,1,3.4,0
INC25053118701,2025-05-31T16:51,P3,Access,ServiceDesk-B,UK,Portal,SIEM,4002,2880,1,0,4.7,0
INC25030618702,2025-03-06T13:19,P2,Access,FieldSupport,UK,Portal,M365,603,960,0,0,5.0,0
INC25061518703,2025-06-15T18:00,P4,Network,ServiceDesk-B,US,Chat,Laptop,4681,5760,0,0,4.1,0
INC25010318704,2025-01-03T12:23,P4,Hardware,ServiceDesk-B,EU,Phone,Intranet,4906,5760,0,0,4.2,0
INC25051218705,2025-05-12T19:26,P2,Email,Apps,US,Portal,VPN,481,960,0,0,4.5,0
INC25012318706,2025-01-23T11:28,P2,Access,EUCP,UK,Email,SIEM,486,960,0,0,4.1,0
INC25010218707,2025-01-02T14:45,P1,Hardware,Apps,UK,Phone,Laptop,177,240,0,0,4.3,0
INC25051718708,2025-05-17T23:59,P1,Security,ServiceDesk-A,UK,Chat,WiFi,289,240,1,0,3.5,0
INC25061818709,2025-06-18T10:58,P2,Email,FieldSupport,UK,Chat,SIEM,678,960,0,0,3.8,0
INC25021118710,2025-02-11T07:23,P4,Other,ServiceDesk-A,EU,Phone,Laptop,6297,5760,1,0,4.4,0
INC25020418711,2025-02-04T14:14,P4,Software,Networks,EU,Email,M365,6089,5760,1,0,2.5,0
INC25011218712,2025-01-12T07:19,P1,Network,Networks,UK,Portal,WiFi,279,240,1,0,3.0,0
INC25040118713,2025-04-01T22:58,P4,Software,FieldSupport,US,Portal,Laptop,10006,5760,1,0,4.4,0
INC25021418714,2025-02-14T10:32,P3,Other,Apps,EU,Portal,IAM,3784,2880,1,0,2.5,0
INC25041818715,2025-04-18T03:39,P2,Network,ServiceDesk-A,UK,Email,VPN,1193,960,1,0,4.6,0
INC25031418716,2025-03-14T19:37,P4,Security,SecurityOps,UK,Portal,IAM,7111,5760,1,0,4.7,0
INC25031918717,2025-03-19T21:31,P4,Access,ServiceDesk-A,APAC,Phone,M365,4234,5760,0,0,3.7,1
INC25032818718,2025-03-28T13:00,P4,Access,EUCP,EU,Phone,Salesforce,10445,5760,1,0,4.6,0
INC25022118719,2025-02-21T23:16,P1,Email,SecurityOps,APAC,Portal,SIEM,249,240,1,0,4.1,0
INC25012718720,2025-01-27T07:59,P4,Software,ServiceDesk-A,APAC,Portal,Intranet,5450,5760,0,0,4.9,0
INC25020518721,2025-02-05T19:41,P4,Hardware,Networks,EU,Monitoring,VPN,3205,5760,0,0,5.0,0
INC25051218722,2025-05-12T00:33,P2,Software,SecurityOps,US,Email,VPN,833,960,0,0,4.4,0
INC25050718723,2025-05-07T16:46,P4,Email,MajorIncident,UK,Portal,M365,6789,5760,1,0,3.2,0
INC25031718724,2025-03-17T08:04,P3,Hardware,Apps,UK,Portal,Salesforce,3024,2880,1,0,2.7,0
INC25022618725,2025-02-26T14:25,P4,Account,EUCP,APAC,Portal,SAP,6235,5760,1,0,4.6,0
INC25052918726,2025-05-29T16:14,P3,Security,ServiceDesk-A,UK,Chat,Salesforce,2457,2880,0,0,4.1,0
INC25010318727,2025-01-03T23:39,P4,Software,ServiceDesk-B,UK,Portal,M365,7578,5760,1,0,4.5,0
INC25032818728,2025-03-28T10:43,P2,Email,Apps,UK,Portal,SAP,629,960,0,0,5.0,0
INC25011318729,2025-01-13T19:06,P3,Account,Apps,EU,Phone,SAP,3272,2880,1,0,3.7,0
INC25030618730,2025-03-06T10:58,P3,Hardware,EUCP,EU,Chat,IAM,4048,2880,1,0,4.0,0
INC25061118731,2025-06-11T00:35,P2,Access,SecurityOps,UK,Portal,Laptop,620,960,0,0,3.7,0
INC25022318732,2025-02-23T18:28,P4,Software,ServiceDesk-B,APAC,Portal,SAP,7027,5760,1,0,3.0,0
INC25060918733,2025-06-09T12:27,P3,Software,FieldSupport,UK,Chat,Printing,4036,2880,1,0,3.6,0
INC25020418734,2025-02-04T22:43,P4,Access,Networks,APAC,Email,VPN,5133,5760,0,0,5.0,0
INC25051318735,2025-05-13T08:56,P3,Hardware,FieldSupport,US,Portal,SIEM,3193,2880,1,1,3.6,0
INC25011718736,2025-01-17T13:58,P4,Email,ServiceDesk-B,APAC,Phone,VPN,4979,5760,0,0,5.0,0
INC25022118737,2025-02-21T04:06,P3,Software,ServiceDesk-B,EU,Email,Salesforce,2678,2880,0,1,3.6,0
INC25012318738,2025-01-23T13:14,P4,Software,ServiceDesk-A,US,Email,Laptop,4410,5760,0,0,4.5,0
INC25030618739,2025-03-06T23:07,P2,Account,EUCP,EU,Phone,WiFi,1119,960,1,0,2.0,1
INC25021518740,2025-02-15T03:32,P2,Hardware,ServiceDesk-A,UK,Portal,M365,595,960,0,0,3.2,0
INC25031118741,2025-03-11T19:15,P4,Email,Apps,EU,Email,Laptop,4979,5760,0,0,4.6,0
INC25012018742,2025-01-20T18:51,P4,Email,Networks,UK,Phone,VPN,5376,5760,0,0,4.6,0
INC25031018743,2025-03-10T00:52,P2,Network,FieldSupport,UK,Portal,M365,1109,960,1,1,3.9,0
INC25012218744,2025-01-22T19:24,P3,Software,ServiceDesk-A,EU,Portal,IAM,2121,2880,0,1,3.1,0
INC25012618745,2025-01-26T18:13,P1,Software,ServiceDesk-B,EU,Portal,Laptop,215,240,0,0,3.9,0
INC25022518746,2025-02-25T03:24,P4,Email,Networks,UK,Portal,M365,8308,5760,1,0,3.2,0
INC25020118747,2025-02-01T14:13,P3,Hardware,ServiceDesk-B,UK,Phone,M365,3126,2880,1,0,3.7,0
INC25022618748,2025-02-26T05:41,P3,Software,Networks,EU,Email,WiFi,4766,2880,1,0,4.0,0
INC25052318749,2025-05-23T12:13,P3,Network,EUCP,UK,Portal,M365,2749,2880,0,0,5.0,0
INC25050518750,2025-05-05T03:33,P4,Software,Networks,UK,Portal,WiFi,5697,5760,0,0,4.0,0
INC25040118751,2025-04-01T17:40,P3,Software,Networks,UK,Phone,M365,2275,2880,0,0,4.8,0
INC25062018752,2025-06-20T20:57,P3,Software,ServiceDesk-A,UK,Phone,Intranet,4274,2880,1,0,2.1,0
INC25060318753,2025-06-03T16:18,P4,Software,Networks,EU,Portal,SAP,6030,5760,1,0,5.0,0
INC25052618754,2025-05-26T11:20,P3,Software,ServiceDesk-B,EU,Email,SAP,4264,2880,1,1,2.3,0
INC25020318755,2025-02-03T12:24,P3,Security,EUCP,UK,Phone,VPN,4166,2880,1,0,2.9,0
INC25033118756,2025-03-31T16:45,P1,Security,ServiceDesk-A,EU,Portal,Salesforce,325,240,1,0,2.7,0
INC25050418757,2025-05-04T05:15,P4,Software,ServiceDesk-A,UK,Portal,M365,4688,5760,0,0,4.3,0
INC25011118758,2025-01-11T14:14,P2,Account,ServiceDesk-B,US,Phone,M365,1176,960,1,0,3.6,0
INC25031618759,2025-03-16T21:57,P1,Other,ServiceDesk-B,UK,Phone,SAP,216,240,0,0,3.4,0
INC25052118760,2025-05-21T23:17,P1,Account,Networks,UK,Chat,M365,316,240,1,1,1.8,1
INC25011818761,2025-01-18T17:50,P1,Security,ServiceDesk-B,APAC,Phone,WiFi,421,240,1,0,1.8,0
INC25021518762,2025-02-15T06:05,P4,Account,ServiceDesk-B,UK,Phone,Intranet,7000,5760,1,0,3.6,0
INC25032418763,2025-03-24T01:23,P3,Software,ServiceDesk-A,US,Portal,VPN,5609,2880,1,0,3.7,0
INC25032518764,2025-03-25T03:28,P3,Access,Apps,UK,Phone,Intranet,3445,2880,1,0,1.8,0
INC25021518765,2025-02-15T10:53,P4,Access,ServiceDesk-B,UK,Monitoring,IAM,3534,5760,0,0,3.3,0
INC25030418766,2025-03-04T04:23,P3,Account,MajorIncident,EU,Email,Intranet,3001,2880,1,0,3.1,0
INC25050818767,2025-05-08T00:31,P4,Email,ServiceDesk-A,US,Portal,VPN,7382,5760,1,0,2.8,0
INC25040918768,2025-04-09T15:46,P4,Software,ServiceDesk-A,UK,Phone,SIEM,2975,5760,0,0,4.0,0
INC25042018769,2025-04-20T08:05,P2,Account,MajorIncident,UK,Portal,M365,772,960,0,0,4.6,0
INC25031618770,2025-03-16T03:22,P2,Access,EUCP,UK,Chat,VPN,527,960,0,0,5.0,0
INC25051718771,2025-05-17T12:06,P2,Hardware,SecurityOps,UK,Phone,VPN,1090,960,1,0,3.7,0
INC25061818772,2025-06-18T19:59,P4,Network,SecurityOps,UK,Monitoring,IAM,4560,5760,0,0,3.6,0
INC25051718773,2025-05-17T03:35,P2,Other,Networks,UK,Portal,IAM,441,960,0,0,4.2,0
INC25052518774,2025-05-25T10:54,P4,Security,SecurityOps,UK,Portal,VPN,9106,5760,1,0,3.2,0
INC25060518775,2025-06-05T09:17,P3,Software,ServiceDesk-A,EU,Portal,VPN,2113,2880,0,0,4.7,0
